1767,Cheese - Pied De Vents,1367,5,100 packs,22.14,309,49,23,0
1768,Muffin - Carrot Individual Wrap,1952,1,1kg pack,28.9,134,72,68,0
1769,Squash - Butternut,897,8,2 pack,35.14,114,41,80,0
1770,"Beets - Candy Cane, Organic",1656,2,Dozen,15.27,938,63,56,0
1771,"Bread - Pumpernickle, Rounds",117,1,Dozen,38.12,913,56,58,0
1772,Cheese - Swiss,319,4,300 grams,8.68,804,81,83,0
1773,Black Currants,1635,3,16 kg pkg,13.47,291,57,100,0
1774,Wine - Fino Tio Pepe Gonzalez,733,8,20x 100 grams,30.65,471,46,56,0
1775,Pork - Kidney,420,5,100 packs,15.5,825,15,5,0
1776,Veal - Bones,1261,6,1kg pack,10.53,936,39,93,0
1777,Soup - Campbells Mushroom,979,8,16 kg pkg,40.51,69,19,20,0
1778,"Juice - Pineapple, 341 Ml",579,8,packs,24.91,286,81,56,0
1779,"Sauce - Gravy, Au Jus, Mix",394,2,1kg pack,25.22,673,40,88,0
1780,Pork - European Side Bacon,241,3,2 pack,37.05,107,73,5,0
1781,"Chicken - Diced, Cooked",256,6,100 packs,49.42,156,36,85,0
1782,Crush - Cream Soda,1530,5,packs,22.34,382,12,68,0
1783,Wine - Valpolicella Masi,1347,8,1kg pack,19.51,880,45,99,0
1784,Cheese - Goat,1355,7,Dozen,29.14,278,93,44,0
1785,Foil Wrap,191,1,12 box,10.55,368,53,58,0
1786,Shrimp - Tiger 21/25,1405,2,packs,38.43,602,69,76,0
1787,Mushroom - White Button,1804,6,2 pack,15.58,707,94,5,0
1788,Table Cloth 62x114 Colour,198,4,1 box,21.59,835,11,96,0
1789,Ham - Procutinni,973,3,12 box,5.86,8,76,11,0
1790,Mince Meat - Filling,1471,3,100 grams,8.73,857,85,100,0
1791,Tuna - Salad Premix,1017,2,300 grams,9.13,717,35,16,0
1792,Soup - Campbellschix Stew,1913,1,20x 100 grams,9.51,468,78,73,0
1793,Table Cloth 91x91 Colour,1281,2,16 kg pkg,39.29,76,14,34,0
1794,"Wine - Red, Colio Cabernet",1623,4,2 pack,31.36,999,13,80,0
1795,Wine - Merlot Vina Carmen,155,4,20x 100 grams,20.6,698,4,46,0
1796,Loquat,1611,3,500 grams,30.85,980,52,56,0
1797,"Wine - Red, Marechal Foch",922,2,500 grams,49.71,303,58,97,0
1798,Gloves - Goldtouch Disposable,771,4,20x 100 grams,16.55,410,91,55,0
1799,Pear - Asian,1197,5,1kg pack,19.83,320,52,77,0
1800,Fib N9 - Prague Powder,1023,7,500 grams,41.84,761,52,15,0
1801,Bar Bran Honey Nut,9,5,30 packs,12.4,828,28,45,0
1802,Calvados - Boulard,190,7,500 grams,46.41,280,6,65,0
1803,Soup Campbells Split Pea And Ham,1566,7,100 grams,25.62,70,76,15,0
1804,"Soup - Campbells, Beef Barley",1049,6,1kg pack,15.46,708,45,51,0
1805,Ginger - Ground,687,8,12 box,29.23,148,89,33,0
1806,Tofu - Soft,2,4,2 pack,18.6,203,15,60,0
1807,Wine - Periguita Fonseca,429,6,30 packs,13.6,162,22,4,0
1808,"Marjoram - Dried, Rubbed",1204,6,16 kg pkg,6.03,449,47,87,0
1809,Barramundi,1507,6,100 packs,35.96,753,6,87,0
1810,Bread Base - Goodhearth,917,7,1kg pack,10.37,25,83,62,0
1811,Wine - Taylors Reserve,1901,6,1 box,38.45,792,93,71,0
1812,Assorted Desserts,814,7,30 packs,26.14,524,96,13,0
1813,Nacho Chips,348,3,20x 100 grams,18.41,893,15,32,0
1814,Sage - Ground,1690,4,packs,5.47,540,88,53,0
1815,Wasabi Powder,1996,3,2 pack,43.2,246,50,27,0
1816,Puree - Guava,847,5,12 pieces,44.11,931,93,82,0
1817,Maintenance Removal Charge,1524,2,30 packs,41.99,250,77,67,0
1818,Oil - Olive Bertolli,902,4,1 box,23.5,104,31,23,0
1819,Appetizer - Lobster Phyllo Roll,32,8,packs,41.3,749,99,46,0
1820,"Wine - Red, Harrow Estates, Cab",417,2,2 pack,43.27,433,99,5,0
1821,Couscous,1052,3,16 kg pkg,22.36,984,31,67,0
1822,Wine - Port Late Bottled Vintage,826,2,2 pack,16.19,525,62,56,0
1823,Wine - Taylors Reserve,62,2,1 box,34.35,918,30,66,0
1824,Ginger - Pickled,36,5,20x 100 grams,38.09,459,68,17,0
1825,"Soup - Knorr, Veg / Beef",38,5,12 pieces,26.18,838,17,17,0
1826,Flower - Dish Garden,1414,7,2kg packs,11.34,581,5,68,0
1827,Sugar - Crumb,1224,5,500 grams,10.06,352,94,49,0
1828,Energy Drink Red Bull,1144,5,12 pieces,34.81,170,62,31,0
1829,Icecream - Dstk Cml And Fdg,1979,2,1 box,48.63,628,42,52,0
1830,Turnip - Mini,1710,5,30 packs,5.34,696,42,88,0
1831,Bread - Pita,1806,6,2 pack,44.52,149,17,47,0
1832,Tart - Butter Plain Squares,153,6,30 packs,46.28,45,45,70,0
1833,"Red Snapper - Fillet, Skin On",1059,4,packs,13.66,788,44,82,0
1834,Chef Hat 20cm,1870,4,1 box,15.57,231,16,98,0
1835,Pectin,1418,8,30 packs,15.66,230,45,63,0
1836,Gherkin,690,7,packs,42.41,543,73,91,0
1837,Soup - Campbells Pasta Fagioli,1149,1,500 grams,16.43,973,73,33,0
1838,Cream - 35%,872,1,300 grams,26.89,481,41,8,0
1839,Island Oasis - Cappucino Mix,1154,6,100 packs,16.24,813,24,67,0
1840,"Sauce - Soya, Light",587,8,1 box,21.66,527,96,79,0
1841,Beer - Camerons Auburn,1668,2,100 packs,42.54,187,51,87,0
1842,Rolled Oats,1279,3,12 pieces,30.24,783,20,86,0
1843,Crackers - Soda / Saltins,704,4,500 grams,9.24,718,54,23,0
1844,Soup Campbells Turkey Veg.,535,8,2 pack,44.13,268,15,4,0
1845,"Juice - Cranberry, 341 Ml",1365,2,100 packs,49.37,264,12,29,0
1846,"Oil - Shortening,liqud, Fry",47,5,300 grams,36.43,515,42,98,0
1847,Plasticspoonblack,251,7,300 grams,7.43,835,49,80,0
1848,Apple - Custard,827,1,12 box,29.6,930,21,50,0
1849,Pork - Bacon Cooked Slcd,1689,5,16 kg pkg,20.71,546,97,3,0
1850,Chip - Potato Dill Pickle,984,4,Dozen,11.16,480,22,69,0
1851,Sansho Powder,265,1,12 pieces,33.73,500,54,37,0
1852,Steampan Lid,462,4,12 pieces,33.07,805,67,93,0
1853,Pork - Ground,228,4,100 packs,41.83,510,52,73,0
1854,Sugar - Invert,1361,6,Dozen,26.75,920,26,52,0
1855,Devonshire Cream,1278,8,100 packs,39.77,433,65,11,0
1856,"Red Snapper - Fillet, Skin On",1570,6,1 box,32.54,986,26,58,0
1857,Bagel - Ched Chs Presliced,858,3,100 grams,8.1,119,15,45,0
1858,Propel Sport Drink,962,4,12 box,35.29,643,40,53,0
1859,Wine - Sicilia Igt Nero Avola,87,2,packs,32.53,506,92,21,0
1860,"Flour - Bran, Red",1318,6,12 box,31.17,240,16,83,0
1861,"Pepper - Paprika, Hungarian",527,8,100 packs,35.91,225,90,33,0
1862,Bread Crumbs - Panko,1911,3,2 pack,14.51,518,63,55,0
1863,"Melon - Watermelon, Seedless",889,6,Dozen,43.28,391,71,34,0
1864,Broom - Angled,303,8,300 grams,39.74,257,14,61,0
1865,Soup - French Can Pea,1749,6,12 box,13.79,918,80,68,0
1866,Pork - Suckling Pig,57,6,2kg packs,11.18,848,71,19,0
1867,Bread - Onion Focaccia,666,5,16 kg pkg,42.85,859,100,49,1
1868,Black Currants,9,1,500 grams,22.78,653,85,26,0
1869,Mushroom - White Button,1088,3,12 pieces,35.6,570,24,66,0
1870,"Orange - Canned, Mandarin",617,8,16 kg pkg,44.66,884,80,7,0
1871,Beets - Pickled,590,2,12 pieces,24.7,931,57,29,0
1872,Melon - Cantaloupe,405,8,30 packs,42.42,27,24,18,0
1873,Vegetable - Base,1574,3,Dozen,25.85,214,68,39,0
1874,Fennel,459,8,300 grams,46.74,632,19,67,0
1875,Gelatine Leaves - Bulk,1571,8,100 grams,9.89,605,7,43,0
1876,Dasheen,480,2,16 kg pkg,9.61,158,76,74,0
1877,Mortadella,1041,5,100 packs,48.2,176,50,24,0
1878,Beer - Moosehead,1560,7,100 grams,18.89,2,83,96,0
1879,Potatoes - Yukon Gold 5 Oz,1650,6,20x 100 grams,29.07,39,58,82,0
1880,Sponge Cake Mix - Vanilla,272,4,100 packs,32.21,943,95,27,0
1881,Food Colouring - Orange,1007,1,2kg packs,48.97,199,21,2,0
1882,"Stock - Veal, White",183,7,100 grams,46.53,681,41,43,0
1883,Beets - Pickled,132,6,12 box,37.58,636,37,64,0
1884,Spinach - Packaged,689,6,30 packs,49.14,904,33,23,0
1885,Lettuce - Radicchio,1598,6,packs,26.26,148,72,24,0
1886,Tart - Butter Plain Squares,376,6,packs,47.21,395,20,80,0
1887,"Vodka - Lemon, Absolut",1536,5,1kg pack,14.48,527,43,12,0
1888,Watercress,357,7,12 box,21.29,807,58,92,0
1889,Nantucket - Orange Mango Cktl,336,8,Dozen,15.74,450,94,67,0
1890,Onions - Pearl,1341,7,1kg pack,31.37,554,91,73,0
1891,Glaze - Clear,1167,6,300 grams,11.05,195,88,12,0
1892,Bread - Petit Baguette,1385,5,20x 100 grams,15.16,904,1,44,0
1893,"Soup - Campbells, Lentil",477,7,12 box,26.46,42,92,9,0
1894,"Veal - Leg, Provimi - 50 Lb Max",258,4,1 box,7.08,888,51,70,0
1895,Vinegar - Raspberry,1529,5,Dozen,41.67,782,30,20,0
1896,"Veal - Brisket, Provimi, Bone - In",1873,2,1 box,42.35,877,15,45,0
1897,Beer - Original Organic Lager,527,8,2 pack,13.25,538,38,45,0
1898,Flour - Fast / Rapid,61,4,12 pieces,23.27,223,16,91,0
1899,Olive - Spread Tapenade,832,3,30 packs,46.28,802,67,90,0
1900,Appetizer - Cheese Bites,1149,8,1 box,13.46,705,81,40,0
1901,"Pepper - Black, Crushed",192,3,Dozen,5.86,188,70,23,0
1902,"Beef - Rouladin, Sliced",435,4,20x 100 grams,39.02,686,27,44,0
1903,Steel Wool,1318,1,2 pack,35.96,529,53,13,0
1904,Cheese - Wine,791,2,500 grams,8.44,398,84,74,0
1905,Flour Dark Rye,1131,4,300 grams,38.06,349,79,17,0
1906,Cup - Translucent 7 Oz Clear,856,8,500 grams,36.59,652,38,6,0
1907,Wine - Two Oceans Cabernet,801,2,2kg packs,40.03,704,22,57,0
1908,"Pail - 4l White, With Handle",131,4,100 packs,46.37,644,88,100,0
1909,Cake - Cheese Cake 9 Inch,1383,1,12 box,15.64,971,54,4,0
1910,Noodles - Steamed Chow Mein,1282,3,2kg packs,43.29,472,81,54,0
1911,Potatoes - Mini White 3 Oz,893,4,12 pieces,43.45,206,20,32,0
1912,Tomatoes - Roma,308,3,20x 100 grams,30.05,331,79,45,0
1913,"Nestea - Ice Tea, Diet",1611,6,Dozen,30.29,85,5,51,0
1914,Wine - Black Tower Qr,231,1,packs,44.85,35,47,20,0
1915,Graham Cracker Mix,1972,7,12 pieces,38.33,495,37,62,0
1916,Snapple - Mango Maddness,764,5,500 grams,47.42,110,48,78,0
1917,Milk Powder,701,1,packs,47.95,644,41,59,0
1918,Peppercorns - Green,577,6,2kg packs,41.77,52,5,84,0
1919,Tray - 16in Rnd Blk,1465,5,1kg pack,15.97,253,50,93,0
1920,Russian Prince,1559,2,30 packs,30.08,132,9,24,0
1921,Onions - Red,1952,5,2kg packs,49.35,392,70,18,0
1922,Oven Mitt - 13 Inch,1805,7,500 grams,29.68,626,36,77,0
1923,"Salmon - Atlantic, Fresh, Whole",1594,5,500 grams,18.34,195,100,42,0
1924,Wine - Jaboulet Cotes Du Rhone,1414,3,500 grams,7.26,374,95,48,0
1925,Okra,1970,1,30 packs,23.86,139,39,12,0
1926,Bread - Raisin,57,8,Dozen,41.45,853,68,99,0
1927,Soupfoamcont12oz 112con,1798,7,2 pack,19.68,861,46,55,0
1928,Shopper Bag - S - 4,401,5,Dozen,13.15,201,7,20,0
1929,Appetizer - Mushroom Tart,1448,7,1 box,21.94,19,30,46,0
1930,Sprouts - Baby Pea Tendrils,1489,1,20x 100 grams,11.5,140,88,6,0
1931,"Radish - Black, Winter, Organic",1267,8,1 box,12.61,663,94,48,0
1932,Nestea - Iced Tea,1068,7,12 box,47.75,909,86,16,0
1933,Shrimp - Prawn,1360,2,20x 100 grams,30.26,208,45,47,0
1934,"C - Plus, Orange",1288,2,12 pieces,22.25,365,20,52,0
1935,Coffee - Almond Amaretto,1910,7,100 grams,37.16,637,46,45,0
1936,"Nut - Pine Nuts, Whole",962,3,2kg packs,35.55,410,82,19,0
1937,English Muffin,1451,3,16 kg pkg,30.44,105,90,30,0
1938,Chef Hat 20cm,1517,7,1 box,5.78,220,18,18,0
1939,Bread - White Epi Baguette,1405,4,300 grams,33.81,129,51,100,0
1940,Sambuca - Opal Nera,1369,3,2 pack,24.56,700,17,90,0
1941,Juice - Ocean Spray Kiwi,1981,4,packs,15.78,786,20,86,1
1942,Oven Mitts - 15 Inch,1183,3,30 packs,42.77,809,46,90,0
1943,Hot Chocolate - Individual,131,4,100 grams,48.82,822,44,53,0
1944,Cabbage - Nappa,407,2,500 grams,45.93,128,29,86,0
1945,"Wine - White, Mosel Gold",180,3,20x 100 grams,8.99,21,33,70,0
1946,"Salmon - Whole, 4 - 6 Pounds",1207,4,packs,31.13,668,90,58,0
1947,Pie Shell - 9,598,3,Dozen,9.26,505,52,15,0
1948,Lamb - Loin Chops,1146,8,2 pack,31.44,869,82,74,0
1949,"Croissant, Raw - Mini",614,6,1 box,29.9,294,79,25,0
1950,Cabbage - Savoy,434,6,1kg pack,20.9,475,65,78,0
1951,Chips Potato All Dressed - 43g,165,4,Dozen,44.06,47,73,98,0
1952,Cheese - Cream Cheese,1678,6,30 packs,33.15,298,38,90,0
1953,"Flour - Bran, Red",419,3,12 box,15.93,646,94,12,0
1954,Muffin Batt - Carrot Spice,1293,6,12 pieces,10.32,981,30,52,0
1955,Ice Cream Bar - Drumstick,467,1,Dozen,30.7,436,15,41,0
1956,Onions - Red Pearl,335,2,1kg pack,6.37,775,60,39,0
1957,Chickhen - Chicken Phyllo,386,6,100 packs,19.21,842,62,13,0
1958,Wine - Peller Estates Late,219,3,20x 100 grams,25.08,262,97,47,0
1959,"Wine - White, Mosel Gold",1622,6,2 pack,13.18,398,4,89,0
1960,Mix - Cocktail Ice Cream,1753,7,100 packs,39.42,757,16,63,0
1961,Danishes - Mini Raspberry,1818,7,12 box,27.08,941,96,53,0
1962,Cod - Black Whole Fillet,1525,4,100 grams,6.31,134,87,14,0
1963,"Leeks - Baby, White",1249,4,Dozen,32.92,380,54,53,0
1964,Lotus Root,534,1,Dozen,33.8,325,34,91,0
1965,Wine - Zonnebloem Pinotage,1801,2,16 kg pkg,38.69,897,13,7,0
1966,Lettuce - Baby Salad Greens,1746,5,1 box,18.3,221,43,52,0
1967,Bread - Crusty Italian Poly,1163,5,2 pack,28.67,386,91,68,0
1968,"Yogurt - Cherry, 175 Gr",1122,5,12 box,17.16,710,46,20,0
1969,"Veal - Tenderloin, Untrimmed",1772,6,16 kg pkg,30.56,597,91,10,0
1970,"Brocolinni - Gaylan, Chinese",1723,5,2kg packs,43.42,220,50,39,0
1971,Tea - Lemon Green Tea,1781,4,100 packs,10.24,108,56,54,0
1972,Pears - Anjou,1504,3,300 grams,33.64,28,61,50,0
1973,"Chilli Paste, Ginger Garlic",913,7,2kg packs,28.5,731,78,45,0
1974,Beans - Butter Lrg Lima,211,4,100 packs,5.47,482,54,63,0
1975,Paper Cocktail Umberlla 80 - 180,469,5,16 kg pkg,5.93,706,5,44,0
1976,"Turkey - Breast, Smoked",741,1,16 kg pkg,43.41,33,23,6,0
1977,Gatorade - Lemon Lime,1579,4,1 box,38.35,387,82,84,0
1978,Pasta - Orecchiette,835,2,20x 100 grams,46.48,567,81,80,0
1979,Lemon Grass,1485,1,100 packs,9.79,637,14,99,0
1980,Cheese - Fontina,1190,7,100 packs,29.91,114,8,50,0
1981,Skewers - Bamboo,1785,4,2 pack,22.18,487,62,35,0
1982,Eel Fresh,160,7,12 box,8.68,162,83,100,0
1983,Ice Cream Bar - Oreo Cone,1417,7,16 kg pkg,41.0,569,55,59,0
1984,Flour Dark Rye,966,6,100 packs,11.89,773,44,51,0
1985,Grapes - Black,269,7,20x 100 grams,47.89,565,38,3,0
1986,Basil - Fresh,987,7,300 grams,26.52,252,59,60,0
1987,"Soup - Campbells, Minestrone",521,1,30 packs,18.97,120,32,1,0
1988,Chocolate Bar - Oh Henry,1684,6,500 grams,17.51,524,69,26,0
1989,"Juice - Apple, 341 Ml",1627,6,100 grams,9.25,1,92,70,0
1990,Cranberries - Dry,38,6,100 grams,34.67,133,2,2,0
1991,"Soup - Knorr, Chicken Gumbo",1576,7,300 grams,29.98,686,91,86,0
1992,Bread Cranberry Foccacia,1786,1,12 pieces,18.36,671,15,21,0
1993,Anchovy Paste - 56 G Tube,329,6,Dozen,16.69,475,8,21,0
1994,Longos - Chicken Wings,655,5,2 pack,18.74,840,11,97,0
1995,Venison - Racks Frenched,1524,4,30 packs,32.84,31,75,43,0
1996,Rosemary - Fresh,1779,8,2 pack,25.78,597,38,70,0
1997,Cookie - Oreo 100x2,540,2,12 pieces,15.55,655,80,93,0
1998,Sambuca Cream,134,1,packs,48.02,983,63,84,0
1999,"Rum - Light, Captain Morgan",977,5,20x 100 grams,14.65,888,29,19,0
2000,Butter Balls Salted,1994,1,2kg packs,24.66,480,56,63,0
2001,Praline Paste,777,7,12 pieces,27.76,775,92,84,0
2002,Devonshire Cream,1288,3,12 box,8.08,472,73,23,0
2003,"Wine - Red, Pelee Island Merlot",186,2,1kg pack,28.85,49,80,66,0
2004,Wine - Dubouef Macon - Villages,1070,6,100 packs,24.62,481,37,41,0
2005,Vinegar - Rice,1779,6,16 kg pkg,49.87,347,89,76,0
2006,Beef - Top Butt,992,7,packs,43.55,249,23,55,0
2007,Eggs - Extra Large,1753,6,300 grams,39.54,75,33,15,0
2008,Hummus - Spread,1740,8,20x 100 grams,40.46,422,77,47,0
2009,Lotus Rootlets - Canned,844,5,20x 100 grams,30.19,163,14,5,0
2010,Mayonnaise - Individual Pkg,18,3,1kg pack,36.69,276,15,64,0
2011,Turnip - White,32,1,1kg pack,36.67,212,79,52,0
2012,Trueblue - Blueberry 12x473ml,1971,6,12 pieces,46.9,870,14,2,0
2013,Cookie Dough - Double,1392,7,1 box,35.88,788,49,98,0
2014,V8 - Tropical Blend,877,1,2kg packs,44.04,499,72,25,0
2015,"Cookies - Oreo, 4 Pack",73,8,2kg packs,27.44,958,95,74,0
2016,Beef - Sushi Flat Iron Steak,506,1,100 packs,20.29,812,63,11,0
2017,Sauce - Cranberry,541,5,2 pack,8.33,618,82,48,0
2018,"Beans - Long, Chinese",682,4,300 grams,20.72,293,2,87,0
2019,Spinach - Frozen,991,3,100 grams,19.8,989,83,66,0
2020,Flavouring Vanilla Artificial,1504,8,16 kg pkg,26.41,222,55,90,0
2021,"Nut - Almond, Blanched, Ground",377,5,100 grams,7.1,455,47,15,0
2022,Bay Leaf,1631,7,30 packs,39.29,635,53,44,0
2023,Versatainer Nc - 888,1237,8,100 packs,37.71,735,51,1,0
2024,Chocolate - Feathers,1526,8,1kg pack,25.96,542,13,34,0
2025,Coffee Caramel Biscotti,428,3,12 box,5.22,446,73,78,0
2026,Tea - Lemon Green Tea,724,3,500 grams,21.1,180,86,4,0
2027,"Pepper - Chipotle, Canned",1886,2,20x 100 grams,16.76,900,62,73,0
2028,Apple - Northern Spy,802,7,30 packs,40.9,267,62,81,0
2029,Bar - Sweet And Salty Chocolate,313,3,Dozen,15.91,21,92,61,0
2030,Muffin - Mix - Strawberry Rhubarb,911,2,20x 100 grams,15.03,581,15,23,0
2031,Cake - Mini Cheesecake,1764,2,30 packs,27.28,733,88,67,0
2032,Oil - Avocado,138,6,packs,7.75,876,39,7,0
2033,Puree - Pear,63,8,1 box,32.86,288,2,61,0
2034,Chinese Foods - Cantonese,419,8,12 box,46.44,312,3,5,0
2035,Honey - Comb,127,7,20x 100 grams,43.72,762,70,75,0
2036,"Juice - Tomato, 10 Oz",1649,2,2 pack,38.49,377,6,92,0
2037,Cheese - Colby,30,7,30 packs,42.66,175,100,51,0
2038,Kirsch - Schloss,327,2,16 kg pkg,47.18,127,74,18,0
2039,Island Oasis - Strawberry,510,1,16 kg pkg,10.42,670,62,73,0
2040,Dish Towel,727,8,20x 100 grams,16.07,569,19,39,0
2041,Daikon Radish,1515,4,16 kg pkg,43.82,112,78,96,0
2042,Appetizer - Smoked Salmon / Dill,422,2,500 grams,30.74,810,18,70,0
2043,Longos - Lasagna Veg,812,4,12 pieces,41.7,425,68,77,0
2044,Beer - Guiness,1378,6,100 packs,27.28,709,72,82,0
2045,Pork - Back Ribs,1958,5,100 grams,37.92,194,22,83,0
2046,Ecolab - Lime - A - Way 4/4 L,1646,8,100 packs,41.72,401,44,69,0
2047,Sauce - Hoisin,833,3,12 pieces,43.88,70,98,54,0
2048,Sprouts Dikon,1663,3,packs,28.38,336,94,70,0
2049,Beer - Labatt Blue,413,2,Dozen,16.63,404,20,57,0
2050,Bag Stand,241,2,Dozen,35.03,607,16,66,0
2051,Yogurt - Assorted Pack,578,3,12 box,31.42,419,50,65,0
2052,Everfresh Products,797,2,12 box,33.31,10,100,46,0
2053,Puree - Mocha,1216,6,16 kg pkg,45.88,924,18,56,0
2054,Boogies,441,5,100 packs,5.65,734,54,7,0
2055,Pork - Kidney,62,5,100 packs,24.66,418,60,87,0
2056,"Lobster - Baby, Boiled",1936,4,12 box,8.81,370,54,83,0
2057,"Doilies - 10, Paper",63,2,packs,33.62,369,52,31,0
2058,Flour - Chickpea,319,5,300 grams,38.93,101,41,12,0
2059,"Coke - Diet, 355 Ml",200,7,12 pieces,48.27,839,41,81,0
2060,Cabbage - Savoy,1666,5,packs,29.22,166,18,29,0
2061,Dr. Pepper - 355ml,327,4,500 grams,47.57,5,54,74,0
2062,Island Oasis - Lemonade,1035,6,500 grams,32.74,787,32,82,0
2063,"Bread - Crumbs, Bulk",671,7,100 packs,49.17,260,95,9,0
2064,Pails With Lids,796,6,30 packs,27.29,623,41,55,0
2065,"Salmon - Atlantic, Fresh, Whole",1551,3,12 pieces,24.1,691,58,65,0
2066,Wine - Rosso Toscano Igt,1382,7,100 packs,7.34,672,72,89,0
2067,Flour - Pastry,1332,2,1kg pack,23.85,838,8,96,0
2068,Mustard - Individual Pkg,1069,6,16 kg pkg,19.68,928,100,94,0
2069,Cinnamon - Ground,668,2,100 grams,46.55,829,2,15,0
2070,Cheese - Bocconcini,41,7,2kg packs,11.76,341,62,33,0
2071,"Split Peas - Green, Dry",393,1,packs,48.65,31,100,23,0
2072,Ice Cream Bar - Oreo Cone,121,4,500 grams,14.55,465,28,41,0
2073,Shark - Loin,1364,1,100 grams,47.2,347,43,27,0
2074,"Bread - Pumpernickle, Rounds",981,4,1kg pack,27.51,565,54,49,0
2075,Scrubbie - Scotchbrite Hand Pad,366,7,Dozen,17.82,274,39,81,0
2076,Table Cloth 81x81 Colour,1670,2,1kg pack,31.94,704,19,96,0
2077,Wine - Vouvray Cuvee Domaine,917,3,1kg pack,44.07,821,40,53,0
2078,Muffin Chocolate Individual Wrap,980,3,100 packs,22.51,33,45,1,0
2079,Okra,1674,5,16 kg pkg,23.15,762,73,100,0
2080,Cafe Royale,936,2,20x 100 grams,29.38,741,42,38,0
2081,Canada Dry,676,5,100 packs,6.2,64,24,39,0
2082,Crab - Soft Shell,1790,5,100 grams,5.82,327,61,92,0
2083,Napkin - Beverage 1 Ply,1837,3,1 box,25.02,213,84,13,0
2084,Onions - Green,93,5,2kg packs,35.92,15,4,2,0
2085,V8 - Tropical Blend,637,7,Dozen,6.1,165,10,71,0
2086,Sesame Seed Black,236,6,16 kg pkg,47.87,556,53,66,0
2087,Cheese - Mozzarella,918,5,1kg pack,9.13,729,47,9,0
2088,Spice - Onion Powder Granulated,1352,7,300 grams,30.61,889,97,32,0
2089,Fond - Chocolate,921,7,12 pieces,18.87,939,82,42,0
2090,Butter - Pod,720,2,16 kg pkg,9.23,757,40,58,0
2091,Potatoes - Parissienne,1313,6,300 grams,37.07,553,6,72,0
2092,Radish - Pickled,1899,1,12 pieces,44.0,560,41,80,0
2093,Coffee Caramel Biscotti,860,7,500 grams,18.05,627,17,49,0
2094,Brandy Cherry - Mcguinness,1433,8,Dozen,16.36,913,20,69,0
2095,Turkey - Ground. Lean,762,8,1kg pack,17.63,710,46,90,0
2096,Vinegar - Rice,1772,3,Dozen,47.18,361,22,1,0
2097,"Radish - Black, Winter, Organic",1500,7,1kg pack,6.08,62,37,65,0
2098,Oil - Canola,1289,2,300 grams,9.83,332,65,86,0
2099,Water - Aquafina Vitamin,1018,7,2 pack,49.88,38,36,15,0
2100,Oven Mitt - 13 Inch,56,2,12 pieces,10.51,674,10,59,0
2101,Beans - French,127,8,500 grams,15.22,685,57,69,0
2102,Crab - Soft Shell,1778,6,500 grams,10.17,491,80,54,0
2103,"Oil - Truffle, White",1020,1,2kg packs,47.16,648,63,33,0
2104,Juice - V8 Splash,1644,7,12 box,36.97,568,67,59,0
2105,Cranberries - Fresh,1884,8,12 box,33.49,845,18,78,0
2106,Pepper - Orange,1529,7,Dozen,7.34,355,71,29,0
2107,"Rum - Light, Captain Morgan",398,2,2 pack,44.36,32,44,77,0
2108,Tumeric,446,4,2 pack,21.09,930,48,22,0
2109,Bread - 10 Grain Parisian,316,3,500 grams,22.63,858,71,31,0
2110,Pie Shell - 5,611,5,packs,29.75,536,60,32,0
2111,Baking Soda,1387,6,100 packs,20.85,340,24,37,0
2112,The Pop Shoppe - Cream Soda,385,3,100 packs,19.99,185,56,77,0
2113,Rhubarb,1358,8,300 grams,32.52,893,30,5,0
2114,"Wine - Red, Gamay Noir",97,4,16 kg pkg,21.83,214,37,10,0
2115,Glass Clear 7 Oz Xl,981,1,1kg pack,30.24,107,64,94,0
2116,Sauce - Balsamic Viniagrette,97,8,2 pack,21.38,661,81,79,0
2117,Cattail Hearts,1946,7,1 box,6.34,497,66,44,0
2118,Beef - Diced,699,6,300 grams,48.76,610,36,69,0
2119,Flower - Leather Leaf Fern,707,7,16 kg pkg,37.04,486,30,17,0
2120,Cheese - Brie Roitelet,912,4,100 packs,33.88,42,66,76,0
2121,Coffee Cup 16oz Foam,1371,7,500 grams,43.64,920,22,28,0
2122,Cotton Wet Mop 16 Oz,1077,3,100 packs,42.46,112,85,65,0
2123,Spice - Montreal Steak Spice,1349,1,30 packs,42.42,959,95,26,0
2124,Eggroll,98,8,20x 100 grams,43.94,268,63,96,0
2125,Cake - Box Window 10x10x2.5,593,2,100 packs,30.71,773,91,27,0
2126,Bread - Olive Dinner Roll,1647,2,20x 100 grams,47.2,263,73,54,0
2127,Spice - Greek 1 Step,1702,6,12 box,49.14,496,25,67,0
2128,Wine - Chateau Aqueria Tavel,1047,5,1kg pack,6.93,694,47,54,0
2129,"Pork - Bacon, Sliced",575,1,12 pieces,35.43,958,2,69,0
2130,Allspice - Jamaican,1644,4,300 grams,26.48,578,50,92,0
2131,Juice - Ocean Spray Cranberry,1685,3,2 pack,32.11,949,30,77,0
2132,Mushroom - Lg - Cello,1776,1,12 box,24.4,149,70,83,0
2133,Chicken - Livers,1682,2,30 packs,44.86,412,91,75,0
2134,Syrup - Monin - Granny Smith,772,1,500 grams,12.76,67,1,11,0
2135,Wine - Fontanafredda Barolo,1912,8,300 grams,36.76,987,67,47,0
2136,Cinnamon - Stick,1536,2,20x 100 grams,27.56,210,70,78,0
2137,Hot Chocolate - Individual,1617,2,30 packs,12.59,404,82,37,0
2138,Pizza Pizza Dough,1993,6,300 grams,16.45,989,68,80,0
